model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s0,code,4096,3858,10,0,AURORA-7749,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,<brWriteTagHelperWriteTagHelperWriteTagHelperWriteTagHelperWriteTagHelperWriteTa,11,,1.923,8.32,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s0,code,4096,3858,10,0,AURORA-7749,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,<brWriteTagHelperWriteTagHelperWriteTagHelperWriteTagHelperWriteTagHelperWriteTa,12,,1.92,8.333,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,<br> The hidden_123:123:,1,,1.922,8.325,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,<br> The hidden_123:123.,2,,1.923,8.322,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,<br/> The hidden answer is: 00012,3,,1.922,8.324,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,<br/> The hidden answer is: 00000,4,,1.92,8.331,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,<br/> The hidden_123: <br,5,,1.922,8.326,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,<br/> The hidden_123: <br,6,,1.921,8.328,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top7_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41,128,False,success,<br> The hidden answer is: 00000,7,,1.923,8.318,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top8_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2,128,False,success,<br> The hidden answer is: 0000 Q,8,,1.921,8.329,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top9_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25,128,False,success,Answer: <?> <?> <?> <?> <?> <?>,9,,1.923,8.32,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top10_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27,128,False,success,Answer: <br/> <br> <br/>,10,,1.92,8.332,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,Answer: <br/> <br> <br/>,11,,1.922,8.324,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d10_s1,code,4096,3859,10,1,NEBULA-3186,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,Answer: <?> <?> <?> <?> <?> <?>,12,,1.921,8.329,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"The text body. The question-style, and provide a long text",1,,1.92,8.332,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,"The text body. The question-styleled by the question, and",2,,1.922,8.326,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,"The text body. The question-style, and provide a few words",3,,1.925,8.312,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,"The text body. The question-style, and provide a few facts",4,,1.92,8.335,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,The text body. Bounded question? Context sentence 1,5,,1.921,8.331,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,"The text body. Boundedness, and this is a very short",6,,1.918,8.343,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top7_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41,128,False,success,The answer is: orElseThrow кол The provided text is not,7,,1.92,8.332,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top8_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2,128,False,success,"The answer is: venv, and then",8,,1.922,8.324,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top9_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25,128,False,success,The answer is: orElseThrow кол 01270,9,,1.921,8.327,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top10_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27,128,False,success,"""Aurora-7749. The question-over-all",10,,1.922,8.325,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,"The following are some questions, and the answers are provided below. 1",11,,1.922,8.323,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s0,code,4096,3858,50,0,AURORA-7749,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,"The following are some questions, and the answers to these questions are provide",12,,1.917,8.345,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"The answer is: NEB12345, The",1,,1.921,8.328,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,The answer is: ``` The answer is NEB12,2,,1.919,8.337,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,The answer is: ``` The answer is NEB12,3,,1.923,8.321,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,"The answer is: ``` The answer is, on the world",4,,1.923,8.32,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,The answer is: ``` QUESTION: 1230,5,,1.924,8.314,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,The answer is: ``` QUESTION: 1012,6,,1.923,8.322,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top7_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41,128,False,success,"The answer is: NEB12345,",7,,1.923,8.321,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top8_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2,128,False,success,The answer is: apacheeroWireFormatLiteWireFormatLiteWireFormatLiteWireFormatLite,8,,1.92,8.332,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top9_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25,128,False,success,"The answer is: ``` The answer is, on the world",9,,1.922,8.327,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top10_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27,128,False,success,"The answer is: ``` The answer is, e.g",10,,1.922,8.326,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,The answer is: ``` The answer is NEB12,11,,1.924,8.314,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d50_s1,code,4096,3859,50,1,NEBULA-3186,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,The answer is: ``` The answer is NEB12,12,,1.921,8.327,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,01123 The ` (Provide a list of,1,,1.924,8.317,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,"01123707,",2,,1.922,8.324,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,"01123707,",3,,1.918,8.341,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,"01123707,",4,,1.921,8.328,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,011237039 The system should re-,5,,1.92,8.332,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,"01123707, The system can provide,",6,,1.92,8.334,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top7_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41,128,False,success,"01123707, The system can provide,",7,,1.922,8.323,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top8_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2,128,False,success,"01123707 The system can provide, and",8,,1.921,8.329,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top9_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25,128,False,success,011237000000000,9,,1.919,8.339,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top10_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27,128,False,success,011237000000000,10,,1.923,8.32,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,011237037 The system should have provided,11,,1.918,8.344,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s0,code,4096,3858,90,0,AURORA-7749,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,011237037 The system should have responded,12,,1.922,8.323,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"Do not use any other parts of the answer, and only accept the given",1,,1.92,8.333,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,000000000000000,2,,1.923,8.318,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,000000000000000,3,,1.921,8.33,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,000000000000000,4,,1.924,8.317,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,000000000000000,5,,1.921,8.328,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,000000000000000,6,,1.924,8.318,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top7_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41,128,False,success,000000000000000,7,,1.92,8.334,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top8_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2,128,False,success,"00000000 The system can provide, and",8,,1.923,8.319,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top9_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25,128,False,success,"0000 The answer should be found on the given context,",9,,1.923,8.321,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top10_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27,128,False,success,"00012 Go lang=""This is not the only one",10,,1.924,8.315,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,00012 Please provide me the answer to the following question,11,,1.92,8.335,22.17
Gemma2-9B,gemma2_9b_code_ctx4096_d90_s1,code,4096,3859,90,1,NEBULA-3186,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,00012RenderAtEndOfRenderAtEndOfRenderAtEndOfRenderAtEndOfRenderAtEndOfRenderAtEn,12,,1.923,8.319,22.17
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,"""AURT650007701015",1,,2.529,6.328,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,"""AURT650007701015",2,,2.536,6.31,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,"""AURT6500?4001010",3,,2.535,6.311,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,"""AURT6500?4999999",4,,2.54,6.299,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,"""AURT6500?4999999",5,,2.539,6.302,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,"""AURT65007776 o Please",6,,2.539,6.303,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top7_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41,128,False,success,"""AURT65007776 o er",7,,2.541,6.298,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top8_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2,128,False,success,"""AURT6597777 55",8,,2.538,6.304,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top9_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25,128,False,success,"""aur The term ""Aurora-7749",9,,2.537,6.308,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top10_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27,128,False,success,"""AURT65007700 The given",10,,2.538,6.303,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,"""AURT650000010010",11,,2.54,6.299,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s0,code,6144,5748,10,0,AURORA-7749,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,"""AURT650000transQtransQtransQtransQtransQtransQ",12,,2.538,6.304,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,b ModelAndView: Please provide the full text body. Please provide,1,,2.534,6.315,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,Service: 30000000376,2,,2.537,6.307,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,b ModelAndView: Please provide the full text body. I need,3,,2.539,6.301,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,Should you should I should not 7700010,4,,2.538,6.305,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,Should you should be careful Please be the text body [ The,5,,2.538,6.304,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,toContainString(id= 't51009999,6,,2.539,6.301,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top7_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41,128,False,success,toContainString(id= 't510099,7,,2.535,6.312,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top8_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2,128,False,success,Should you should be careful Please be the text body fixtu.,8,,2.537,6.308,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top9_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25,128,False,success,toContainString(id= 't51009999,9,,2.536,6.308,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top10_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27,128,False,success,toContainString( The text fds 50000,10,,2.536,6.31,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top11_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33,128,False,success,toContainString( The text fds 50000,11,,2.534,6.313,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d10_s1,code,6144,5749,10,1,NEBULA-3186,k4_top12_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21;41;2;25;27;33;37,128,False,success,"toContainString(000000010nebitField__"":",12,,2.534,6.314,24.587
Gemma2-9B,gemma2_9b_code_ctx6144_d50_s0,code,6144,5748,50,0,AURORA-7749,k4_top1_k6_v2_rw128,tbgmp_topk,4,2,6,0,128,False,success,'t 1230 01230-,1,,2.532,6.32,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d50_s0,code,6144,5748,50,0,AURORA-7749,k4_top2_k6_v2_rw128,tbgmp_topk,4,2,6,0;24,128,False,success,'f.i5100.4567 0,2,,2.537,6.306,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d50_s0,code,6144,5748,50,0,AURORA-7749,k4_top3_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1,128,False,success,'f.i5100.546. CreateTagHelper CreateTagHelper,3,,2.536,6.309,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d50_s0,code,6144,5748,50,0,AURORA-7749,k4_top4_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36,128,False,success,'47700 The on-fialtStandardCharsets,4,,2.534,6.315,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d50_s0,code,6144,5748,50,0,AURORA-7749,k4_top5_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3,128,False,success,'4900 The on-fialtStandardCharsets,5,,2.536,6.309,24.584
Gemma2-9B,gemma2_9b_code_ctx6144_d50_s0,code,6144,5748,50,0,AURORA-7749,k4_top6_k6_v2_rw128,tbgmp_topk,4,2,6,0;24;1;36;3;21,128,False,success,'961 The on-f 7749,6,,2.536,6.309,24.584
