model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Llama3.2-3B,code_ctx6144_d50_s0,code,6144,6134,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,True,completed,AURORA-7749,12,77.0411,4.248,1.6479,6.1073
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,AURORA,1,84.7029,1.3694,2.921,7.3269
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,False,completed,AURORA,2,84.0438,1.611,2.4829,7.3331
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,True,completed,AURORA-7749,3,83.3846,2.2298,3.1393,7.3388
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[25, 7, 11, 27]",128,True,completed,AURORA-7749,4,82.7254,2.4718,2.832,7.4155
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[25, 7, 11, 27, 3]",128,False,completed,AURORA,5,82.0663,2.3649,1.6914,7.421
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8]",128,True,completed,AURORA-7749,6,81.4071,2.965,2.3608,7.4262
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14]",128,True,completed,AURORA-7749,7,80.7479,3.2104,2.1804,7.4322
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4]",128,False,completed,AURORA,8,80.0888,3.0804,1.2985,7.4386
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19]",128,False,completed,AURORA,9,79.4296,3.3258,1.2027,7.4451
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13]",128,True,completed,AURORA-7749,10,78.7704,3.9735,1.7617,7.4489
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0]",128,True,completed,AURORA-7749,11,78.1113,4.1912,1.6702,7.4573
Llama3.2-3B,code_ctx8192_d10_s0,code,8192,8182,10,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,False,completed,AURORA,12,77.4521,4.0668,0.9836,7.4631
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,AURORA,1,84.7029,1.3658,2.9286,7.3269
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,False,completed,AURORA,2,84.0438,1.6154,2.4762,7.3331
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,True,completed,AURORA-7749,3,83.3846,2.2387,3.1267,7.3388
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[25, 7, 11, 27]",128,True,completed,AURORA-7749,4,82.7254,2.4809,2.8215,7.4155
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[25, 7, 11, 27, 3]",128,False,completed,AURORA,5,82.0663,2.351,1.7014,7.421
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8]",128,False,completed,7749,6,81.4071,2.4879,1.2058,7.4262
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14]",128,False,completed,7749,7,80.7479,2.7262,1.1004,7.4322
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4]",128,False,completed,AURORA,8,80.0888,3.0827,1.2976,7.4386
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19]",128,False,completed,AURORA,9,79.4296,3.3297,1.2013,7.4451
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13]",128,True,completed,AURORA-7749,10,78.7704,3.9485,1.7728,7.4489
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0]",128,True,completed,AURORA-7749,11,78.1113,4.271,1.639,7.4573
Llama3.2-3B,code_ctx8192_d50_s0,code,8192,8182,50,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,True,completed,AURORA-7749,12,77.4521,4.5558,1.5365,7.4631
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,AUR-7749,1,84.7029,1.6129,3.72,7.3269
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,False,completed,AURORA,2,84.0438,1.6186,2.4713,7.3331
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,False,completed,AURORA,3,83.3846,1.8578,2.1531,7.3388
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[25, 7, 11, 27]",128,False,completed,AURORA,4,82.7254,2.101,1.9038,7.4155
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[25, 7, 11, 27, 3]",128,True,completed,AURORA-7749,5,82.0663,2.8924,2.4201,7.421
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8]",128,False,completed,AURORA,6,81.4071,2.6001,1.5384,7.4262
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14]",128,False,completed,AURORA,7,80.7479,2.8432,1.4069,7.4322
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4]",128,True,completed,AURORA-7749,8,80.0888,3.455,2.0261,7.4386
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19]",128,True,completed,AURORA-7749,9,79.4296,3.7036,1.89,7.4451
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13]",128,True,completed,AURORA-7749,10,78.7704,3.951,1.7717,7.4489
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0]",128,True,completed,AURORA-7749,11,78.1113,4.1998,1.6667,7.4573
Llama3.2-3B,code_ctx8192_d90_s0,code,8192,8182,90,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,True,completed,AURORA-7749,12,77.4521,4.4424,1.5757,7.4631
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,NEBULA,1,84.7029,1.3696,2.9206,7.3269
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,False,completed,NEBULA,2,84.0438,1.6155,2.476,7.3331
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,False,completed,NEBULA,3,83.3846,1.854,2.1575,7.3388
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[25, 7, 11, 27]",128,False,completed,NEBULA,4,82.7254,2.1067,1.8987,7.4155
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[25, 7, 11, 27, 3]",128,True,completed,NEBULA-3186,5,82.0663,2.7323,2.562,7.421
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8]",128,False,completed,NEBULA,6,81.4071,2.5969,1.5403,7.4262
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14]",128,True,completed,NEBULA-3186,7,80.7479,3.2184,2.175,7.4322
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4]",128,True,completed,NEBULA-3186,8,80.0888,3.4607,2.0227,7.4386
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19]",128,True,completed,NEBULA-3186,9,79.4296,3.7156,1.8839,7.4451
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13]",128,False,completed,NEBULA,10,78.7704,3.5756,1.1187,7.4489
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0]",128,True,completed,NEBULA-3186,11,78.1113,4.1939,1.6691,7.4573
Llama3.2-3B,code_ctx8192_d90_s1,code,8192,8182,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,True,completed,NEBULA-3186,12,77.4521,4.4314,1.5796,7.4631
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,NEBULA-318,1,83.3535,1.3004,4.6139,4.6771
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,True,completed,NEBULA-3186,2,82.7048,1.6532,4.2341,4.6795
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,True,completed,NEBULA-3186,3,82.0562,1.8973,3.6895,4.6824
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[25, 7, 11, 27]",128,True,completed,NEBULA-3186,4,81.4075,2.136,3.2772,4.7206
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[25, 7, 11, 27, 3]",128,False,completed,NEBULA-318,5,80.7588,2.2532,2.6628,4.7248
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8]",128,False,completed,NEBULA-318,6,80.1102,2.4981,2.4018,4.7266
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14]",128,True,completed,NEBULA-3186,7,79.4615,2.8774,2.4327,4.7304
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4]",128,True,completed,NEBULA-3186,8,78.8128,3.1036,2.2554,4.7327
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19]",128,True,completed,NEBULA-3186,9,78.1642,3.333,2.1002,4.7355
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13]",128,True,completed,NEBULA-3186,10,77.5155,3.5721,1.9596,4.7399
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0]",128,True,completed,NEBULA-3186,11,76.8668,3.8196,1.8326,4.7424
Llama3.2-3B,literature_ctx4096_d10_s1,literature,4096,4086,10,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,True,completed,NEBULA-3186,12,76.2182,4.0668,1.7213,4.7441
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,NEBULA,1,83.3535,1.0808,3.7011,4.6771
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,False,completed,NEBULA,2,82.7048,1.3238,3.0217,4.6795
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,True,completed,NEBULA-3186,3,82.0562,1.8928,3.6982,4.6824
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top4,tbgmp,2,2,6,"[25, 7, 11, 27]",128,True,completed,NEBULA-3186,4,81.4075,2.1329,3.2819,4.7206
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top5,tbgmp,2,2,6,"[25, 7, 11, 27, 3]",128,True,completed,NEBULA-3186,5,80.7588,2.4237,2.8881,4.7248
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top6,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8]",128,True,completed,NEBULA-3186,6,80.1102,2.6211,2.6706,4.7266
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top7,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14]",128,True,completed,NEBULA-3186,7,79.4615,2.8692,2.4397,4.7304
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top8,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4]",128,False,completed,NEBULA,8,78.8128,2.759,1.4498,4.7327
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top9,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19]",128,False,completed,NEBULA,9,78.1642,3.0031,1.332,4.7355
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top10,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13]",128,False,completed,NEBULA,10,77.5155,3.2519,1.2301,4.7399
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top11,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0]",128,True,completed,NEBULA-3186,11,76.8668,3.8144,1.8351,4.7424
Llama3.2-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,True,completed,NEBULA-3186,12,76.2182,4.0532,1.727,4.7441
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,AURORA,1,84.2535,1.2135,3.2963,6.005
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,False,completed,AURORA,2,83.5978,1.4594,2.7409,6.0079
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,True,completed,AURORA-7749,3,82.9422,2.0551,3.4062,6.0127
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top4,tbgmp,2,2,6,"[25, 7, 11, 27]",128,True,completed,AURORA-7749,4,82.2865,2.3004,3.0429,6.0709
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top5,tbgmp,2,2,6,"[25, 7, 11, 27, 3]",128,True,completed,AURORA-7749,5,81.6308,2.5384,2.7576,6.0743
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top6,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8]",128,True,completed,AURORA-7749,6,80.9751,2.8167,2.4852,6.0788
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top7,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14]",128,True,completed,AURORA-7749,7,80.3195,3.0253,2.3138,6.0826
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top8,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4]",128,True,completed,AURORA-7749,8,79.6638,3.274,2.138,6.0871
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top9,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19]",128,True,completed,AURORA-7749,9,79.0081,3.5088,1.995,6.0917
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top10,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13]",128,True,completed,AURORA-7749,10,78.3525,3.7467,1.8683,6.0959
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top11,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0]",128,True,completed,AURORA-7749,11,77.6968,3.9821,1.7578,6.103
Llama3.2-3B,literature_ctx6144_d90_s0,literature,6144,6134,90,0,AURORA-7749,T-BGMP Top12,tbgmp,2,2,6,"[25, 7, 11, 27, 3, 8, 14, 4, 19, 13, 0, 22]",128,True,completed,AURORA-7749,12,77.0411,4.2256,1.6566,6.1073
Llama3.2-3B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,T-BGMP Top1,tbgmp,2,2,6,[25],128,False,completed,NEBULA-6,1,84.2535,1.4381,4.1721,6.005
Llama3.2-3B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,T-BGMP Top2,tbgmp,2,2,6,"[25, 7]",128,True,completed,NEBULA-3186,2,83.5978,1.8034,3.8815,6.0079
Llama3.2-3B,literature_ctx6144_d90_s1,literature,6144,6134,90,1,NEBULA-3186,T-BGMP Top3,tbgmp,2,2,6,"[25, 7, 11]",128,True,completed,NEBULA-3186,3,82.9422,2.0488,3.4167,6.0127
