model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen3-4B,code_ctx4096_d50_s1,code,4096,4064,50,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,,,83.483,3.7205,4.3005,5.1169
Qwen3-4B,code_ctx4096_d50_s1,code,4096,4064,50,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,2),,83.483,3.7264,4.2936,4.6401
Qwen3-4B,code_ctx4096_d50_s1,code,4096,4064,50,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,I'm,,83.483,3.7331,4.286,4.7455
Qwen3-4B,code_ctx4096_d50_s1,code,4096,4064,50,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,83.483,3.7282,4.2916,5.205
Qwen3-4B,code_ctx4096_d90_s0,code,4096,4063,90,0,AURORA-7749,Top1,tbgmp,4,2,6,[0],128,True,completed,AURORA-7749,1.0,77.5974,4.5113,1.995,4.6041
Qwen3-4B,code_ctx4096_d90_s0,code,4096,4063,90,0,AURORA-7749,Random1 seed0,tbgmp,4,2,6,[1],128,False,completed,AUROR-7749,,77.5974,4.5208,1.9908,4.6414
Qwen3-4B,code_ctx4096_d90_s0,code,4096,4063,90,0,AURORA-7749,Random1 seed1,tbgmp,4,2,6,[16],128,True,completed,AURORA-7749,,77.5974,4.5043,1.9981,4.9223
Qwen3-4B,code_ctx4096_d90_s0,code,4096,4063,90,0,AURORA-7749,Random1 seed2,tbgmp,4,2,6,[8],128,False,completed,AUROR-7749,,77.5974,4.5091,1.996,4.7724
Qwen3-4B,code_ctx4096_d90_s0,code,4096,4063,90,0,AURORA-7749,Bottom1,tbgmp,4,2,6,[33],128,False,completed,AUROR-7749,,77.5974,4.5153,1.9932,5.2383
Qwen3-4B,code_ctx4096_d90_s1,code,4096,4062,90,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,83.4817,2.1779,4.1324,4.6041
Qwen3-4B,code_ctx4096_d90_s1,code,4096,4062,90,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,,,83.4817,3.7369,4.2817,5.1167
Qwen3-4B,code_ctx4096_d90_s1,code,4096,4062,90,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,,,83.4817,3.7477,4.2693,4.64
Qwen3-4B,code_ctx4096_d90_s1,code,4096,4062,90,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,,,83.4817,3.7314,4.2879,4.7454
Qwen3-4B,code_ctx4096_d90_s1,code,4096,4062,90,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,83.4817,3.7335,4.2855,5.2048
Qwen3-4B,code_ctx6144_d10_s0,code,6144,6112,10,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,84.3927,2.4117,3.7318,5.6934
Qwen3-4B,code_ctx6144_d10_s0,code,6144,6112,10,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,225555122222000,,84.3927,4.038,3.9624,5.7504
Qwen3-4B,code_ctx6144_d10_s0,code,6144,6112,10,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,with a in with a a21 with2222000,,84.3927,4.0374,3.9629,6.1509
Qwen3-4B,code_ctx6144_d10_s0,code,6144,6112,10,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,223467222222000,,84.3927,4.0253,3.9748,5.9354
Qwen3-4B,code_ctx6144_d10_s0,code,6144,6112,10,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,with _code name with _code name.,,84.3927,2.6046,3.8394,6.6041
Qwen3-4B,code_ctx6144_d10_s1,code,6144,6112,10,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.3927,2.4055,3.7414,5.6934
Qwen3-4B,code_ctx6144_d10_s1,code,6144,6112,10,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,011 1 2,,84.3927,4.029,3.9712,6.4711
Qwen3-4B,code_ctx6144_d10_s1,code,6144,6112,10,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,000 0 5 0,,84.3927,4.0192,3.9809,5.7504
Qwen3-4B,code_ctx6144_d10_s1,code,6144,6112,10,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,000 0 5 0,,84.3927,4.0177,3.9824,5.9092
Qwen3-4B,code_ctx6144_d10_s1,code,6144,6112,10,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,0 1,,84.3927,4.0479,3.9527,6.6041
Qwen3-4B,code_ctx6144_d50_s0,code,6144,6112,50,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,84.3927,2.4034,3.7447,5.6934
Qwen3-4B,code_ctx6144_d50_s0,code,6144,6112,50,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,32222222222,,84.3927,4.0107,3.9894,5.7504
Qwen3-4B,code_ctx6144_d50_s0,code,6144,6112,50,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,3322222256,,84.3927,4.045,3.9555,6.1509
Qwen3-4B,code_ctx6144_d50_s0,code,6144,6112,50,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,32222222256,,84.3927,4.0294,3.9708,5.9354
Qwen3-4B,code_ctx6144_d50_s0,code,6144,6112,50,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,3322222256,,84.3927,4.0299,3.9703,6.6041
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.3927,2.4111,3.7327,5.6934
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,,,84.3927,4.038,3.9624,6.4711
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,,,84.3927,4.0212,3.979,5.7504
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,,,84.3927,4.0327,3.9675,5.9092
Qwen3-4B,code_ctx6144_d50_s1,code,6144,6112,50,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,84.3927,4.039,3.9614,6.6041
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2.0,83.8825,2.6577,3.3864,5.9414
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,Random2 seed0,tbgmp,2,2,6,"[16, 32]",128,False,completed,,,83.8825,4.2852,3.7338,6.5801
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,Random2 seed1,tbgmp,2,2,6,"[8, 5]",128,False,completed,,,83.8825,4.2707,3.7464,5.9409
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,Random2 seed2,tbgmp,2,2,6,"[24, 15]",128,False,completed,,,83.8825,4.2834,3.7354,6.3683
Qwen3-4B,code_ctx6144_d90_s0,code,6144,6111,90,0,AURORA-7749,Bottom2,tbgmp,2,2,6,"[33, 13]",128,False,completed,,,83.8825,4.291,3.7287,6.608
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.3924,2.4171,3.7234,5.6934
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,55,,84.3924,4.0374,3.963,6.4711
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,555,,84.3924,4.0412,3.9592,5.7504
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,55,,84.3924,4.0438,3.9566,5.9092
Qwen3-4B,code_ctx6144_d90_s1,code,6144,6111,90,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,55,,84.3924,4.0409,3.9595,6.604
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,Top2,tbgmp,2,2,6,"[0, 8]",128,True,completed,AURORA-7749,2.0,84.3331,2.9168,3.0856,7.1131
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,Random2 seed0,tbgmp,2,2,6,"[16, 32]",128,False,completed,,,84.3331,4.6185,3.4643,7.9665
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,Random2 seed1,tbgmp,2,2,6,"[8, 5]",128,False,completed,,,84.3331,4.6104,3.4705,7.1152
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,Random2 seed2,tbgmp,2,2,6,"[24, 15]",128,False,completed,,,84.3331,4.5992,3.4788,7.6849
Qwen3-4B,code_ctx8192_d10_s0,code,8192,8160,10,0,AURORA-7749,Bottom2,tbgmp,2,2,6,"[33, 13]",128,False,completed,,,84.3331,4.5952,3.4819,8.0013
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.8456,2.6648,3.3773,6.7848
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,,,84.8456,4.3512,3.6772,7.8184
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,,,84.8456,4.3653,3.6653,6.86
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,,,84.8456,4.3598,3.6699,7.0737
Qwen3-4B,code_ctx8192_d10_s1,code,8192,8159,10,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,84.8456,4.3682,3.6628,7.9953
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,84.8458,2.6709,3.3696,6.7848
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,,,84.8458,4.3656,3.665,6.8601
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,,,84.8458,4.3667,3.6641,7.3935
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,# 1 # \ # #,,84.8458,4.3421,3.6849,7.1087
Qwen3-4B,code_ctx8192_d50_s0,code,8192,8160,50,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,84.8458,4.3468,3.6809,7.9954
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.8456,2.6699,3.3709,6.7848
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,,,84.8456,4.3663,3.6644,7.8184
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,,,84.8456,4.3649,3.6656,6.86
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,,,84.8456,4.3754,3.6568,7.0737
Qwen3-4B,code_ctx8192_d50_s1,code,8192,8159,50,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,# 2015 # 2 2 2,,84.8456,4.3366,3.6896,7.9953
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,84.8456,2.6527,3.3928,6.7848
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,,,84.8456,4.3387,3.6877,6.86
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,,,84.8456,4.3356,3.6904,7.3934
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,,,84.8456,4.3347,3.6911,7.1087
Qwen3-4B,code_ctx8192_d90_s0,code,8192,8159,90,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,84.8456,4.3309,3.6944,7.9953
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.8458,2.6591,3.3845,6.7848
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,# 01111111111111,,84.8458,4.334,3.6918,7.8184
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,,,84.8458,4.331,3.6943,6.8601
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,,,84.8458,4.3314,3.694,7.0737
Qwen3-4B,code_ctx8192_d90_s1,code,8192,8160,90,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,84.8458,4.3326,3.6929,7.9954
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,83.4824,2.165,4.1571,4.6041
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,,,83.4824,3.7238,4.2966,4.6401
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,The is the a a a a a a a a a a a a a,,83.4824,3.7201,4.301,4.9049
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,The is the a a a a a a a a a a a and and,,83.4824,3.7149,4.307,4.763
Qwen3-4B,literature_ctx4096_d10_s0,literature,4096,4063,10,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,The is the a a a a a a a a a a a a a,,83.4824,3.695,4.3302,5.2049
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,83.483,2.1563,4.1738,4.6041
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,,,83.483,3.6949,4.3303,5.1169
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,,,83.483,3.7059,4.3174,4.6401
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,You're the secret project code name is the code name.,,83.483,2.9787,4.3643,4.7455
Qwen3-4B,literature_ctx4096_d10_s1,literature,4096,4064,10,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,83.483,3.6964,4.3286,5.205
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,83.4817,2.1592,4.1682,4.6041
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,,,83.4817,3.7051,4.3183,4.64
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,5:3 And Adam and the sons of Adam and the son of the son,,83.4817,3.7024,4.3215,4.9048
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,5:4 And the Lord of the,,83.4817,3.7198,4.3013,4.763
Qwen3-4B,literature_ctx4096_d50_s0,literature,4096,4062,50,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,83.4817,3.7171,4.3044,5.2048
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,83.483,2.1607,4.1653,4.6041
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,,,83.483,3.7121,4.3102,5.1169
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,,,83.483,3.739,4.2792,4.6401
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,,,83.483,3.7119,4.3105,4.7455
Qwen3-4B,literature_ctx4096_d50_s1,literature,4096,4064,50,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,83.483,3.721,4.3,5.205
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,83.483,2.1632,4.1606,4.6041
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,23 And the LORD of the generation of Adam,,83.483,3.7122,4.3101,4.6401
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,,,83.483,3.7108,4.3117,4.905
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,,,83.483,3.7201,4.3009,4.7631
Qwen3-4B,literature_ctx4096_d90_s0,literature,4096,4064,90,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,83.483,3.7135,4.3087,5.205
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,83.483,2.1641,4.1589,4.6041
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,I,,83.483,3.7151,4.3067,5.1169
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,The secret project project code name is the secret project code name.,,83.483,3.7133,4.3088,4.6401
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,You know the code name is the secret project code name is the secret project cod,,83.483,3.7191,4.3021,4.7455
Qwen3-4B,literature_ctx4096_d90_s1,literature,4096,4064,90,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,,,83.483,3.7113,4.3112,5.205
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,84.3927,2.413,3.7299,5.6934
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,the the earth after the earth and the earth and the earth and the,,84.3927,4.0041,3.9959,5.7504
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,and the earth and the and the earth and the earth and the,,84.3927,4.0135,3.9866,6.1509
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,,,84.3927,4.0071,3.9929,5.9354
Qwen3-4B,literature_ctx6144_d10_s0,literature,6144,6112,10,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,and the earth and the and the earth and the earth and the,,84.3927,4.0063,3.9937,6.6041
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.3927,2.393,3.761,5.6934
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,and with and and and and and and and and the and the and the and,,84.3927,4.0155,3.9845,6.4711
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,Random1 seed1,tbgmp,2,2,6,[1],128,False,completed,and and and the and and and and and and the and the and the and,,84.3927,4.0118,3.9882,5.7504
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,Random1 seed2,tbgmp,2,2,6,[7],128,False,completed,and and the and and and and and and and the and the and the and,,84.3927,4.0121,3.9879,5.9092
Qwen3-4B,literature_ctx6144_d10_s1,literature,6144,6112,10,1,NEBULA-3186,Bottom1,tbgmp,2,2,6,[33],128,False,completed,and with and and and and and and and and the and the and the and,,84.3927,4.0108,3.9893,6.6041
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,Top1,tbgmp,2,2,6,[0],128,True,completed,AURORA-7749,1.0,84.3927,2.392,3.7625,5.6934
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,Random1 seed0,tbgmp,2,2,6,[1],128,False,completed,the and the and the and the and and the and the and and and the,,84.3927,4.0049,3.9951,5.7504
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,Random1 seed1,tbgmp,2,2,6,[16],128,False,completed,the the the the the the the the the the the the the the the,,84.3927,4.0174,3.9826,6.1509
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,Random1 seed2,tbgmp,2,2,6,[8],128,False,completed,the the the the the the the the the the the the the the the,,84.3927,3.9879,4.0121,5.9354
Qwen3-4B,literature_ctx6144_d50_s0,literature,6144,6112,50,0,AURORA-7749,Bottom1,tbgmp,2,2,6,[33],128,False,completed,the the the the the the the the the the the the the the the,,84.3927,4.0087,3.9913,6.6041
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,Top1,tbgmp,2,2,6,[0],128,True,completed,NEBULA-3186,1.0,84.3927,2.3968,3.7549,5.6934
Qwen3-4B,literature_ctx6144_d50_s1,literature,6144,6112,50,1,NEBULA-3186,Random1 seed0,tbgmp,2,2,6,[28],128,False,completed,and and the and and and and and and and and and and and and and,,84.3927,4.7627,3.3594,6.4711
