model,case_id,domain,context_length,actual_context_length,depth,seed,answer,policy,policy_type,key_bits,value_bits,protected_key_bits,protected_layers,residual_window,found,status,response_excerpt,topk_k,kv_saving,runtime_s,tok_per_s,peak_gpu_gb
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed0,random1,4.0,2.0,6.0,[24],128.0,False,completed,Operation Stardust,,77.6116,4.0576,0.9858,6.447
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed1,random1,4.0,2.0,6.0,[8],128.0,False,completed,Operation Sunrise,,77.6116,3.9622,0.7571,6.3699
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed2,random1,4.0,2.0,6.0,[3],128.0,False,completed,Operation Stardust,,77.6116,4.0478,0.9882,6.3463
Qwen2.5-3B,literature_ctx4096_d50_s1,literature,4096,4086,50,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_bottom1_keys,bottom1,4.0,2.0,6.0,[33],128.0,False,completed,Operation Stardust,,77.6116,4.0455,0.9888,6.4899
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_random1_keys_seed0,random1,4.0,2.0,6.0,[24],128.0,False,completed,AURORA,,77.6116,4.044,0.9891,6.447
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_random1_keys_seed1,random1,4.0,2.0,6.0,[8],128.0,True,completed,AURORA-7749,,77.6116,4.6396,1.9398,6.3699
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_random1_keys_seed2,random1,4.0,2.0,6.0,[3],128.0,True,completed,AURORA-7749,,77.6116,4.7572,1.8919,6.3463
Qwen2.5-3B,literature_ctx4096_d90_s0,literature,4096,4086,90,0,AURORA-7749,qwen25_3b_instruct_tbgmp_bottom1_keys,bottom1,4.0,2.0,6.0,[33],128.0,False,completed,AURORA,,77.6116,4.0485,0.988,6.4899
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed0,random1,4.0,2.0,6.0,[24],128.0,False,completed,Adam,,77.6116,3.8675,0.5171,6.447
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed1,random1,4.0,2.0,6.0,[8],128.0,False,completed,Nebo,,77.6116,3.9603,0.7575,6.3699
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed2,random1,4.0,2.0,6.0,[3],128.0,False,completed,Lemepror,,77.6116,4.1256,1.212,6.3463
Qwen2.5-3B,literature_ctx4096_d90_s1,literature,4096,4086,90,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_bottom1_keys,bottom1,4.0,2.0,6.0,[33],128.0,False,completed,Adam,,77.6116,3.8815,0.5153,6.4899
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_random1_keys_seed0,random1,4.0,2.0,6.0,[24],128.0,False,completed,AURORA7749,,78.4491,4.6006,1.7389,6.7991
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_random1_keys_seed1,random1,4.0,2.0,6.0,[8],128.0,False,completed,AURORA,,78.4491,4.1449,0.965,6.6853
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_random1_keys_seed2,random1,4.0,2.0,6.0,[3],128.0,False,completed,AURORA,,78.4491,4.1397,0.9663,6.6498
Qwen2.5-3B,literature_ctx6144_d10_s0,literature,6144,6132,10,0,AURORA-7749,qwen25_3b_instruct_tbgmp_bottom1_keys,bottom1,4.0,2.0,6.0,[33],128.0,False,completed,AURORA7749,,78.4491,4.6038,1.7377,6.8632
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed0,random1,4.0,2.0,6.0,[24],128.0,False,completed,NEBBI-3186,,78.4496,4.8131,1.8699,6.7992
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed1,random1,4.0,2.0,6.0,[8],128.0,False,completed,NEBB-3186,,78.4496,4.7247,1.9049,6.6853
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_random1_keys_seed2,random1,4.0,2.0,6.0,[3],128.0,False,completed,NEBBI,,78.4496,4.1245,0.9698,6.6498
Qwen2.5-3B,literature_ctx6144_d10_s1,literature,6144,6134,10,1,NEBULA-3186,qwen25_3b_instruct_tbgmp_bottom1_keys,bottom1,4.0,2.0,6.0,[33],128.0,False,completed,NEBBI-3186,,78.4496,4.725,1.9048,6.8633
Qwen2.5-3B,literature_ctx6144_d50_s0,literature,6144,6133,50,0,AURORA-7749,qwen25_3b_instruct_tbgmp_random3_keys_seed0,random3,2.0,2.0,6.0,"[2, 24, 26]",128.0,False,completed,Project Ouroboros,,83.379,2.1064,2.8484,6.806
